Location,Date,Temperature,Humidity
Mumbai,2021-05-03 07:07:06.748603,30.5,79.9
Mumbai,2021-05-03 07:07:09.006435,30.5,79.9
Mumbai,2021-05-03 07:07:11.264223,30.5,79.9
Mumbai,2021-05-03 07:07:13.522023,30.5,79.9
Mumbai,2021-05-03 07:07:15.779821,30.5,79.9
Mumbai,2021-05-03 07:07:18.037625,30.5,80.0
Mumbai,2021-05-03 07:07:20.295395,30.5,79.9
Mumbai,2021-05-03 07:07:22.553208,30.5,80.0
Mumbai,2021-05-03 07:07:24.810977,30.5,80.0
Mumbai,2021-05-03 07:07:27.068788,30.5,80.0
Mumbai,2021-05-03 07:07:29.326573,30.5,80.0
Mumbai,2021-05-03 07:07:31.584420,30.5,80.0
Mumbai,2021-05-03 07:07:33.842241,30.5,80.1
Mumbai,2021-05-03 07:07:36.100117,30.5,80.1
Mumbai,2021-05-03 07:07:38.357921,30.5,80.1
Mumbai,2021-05-03 07:07:40.615733,30.5,80.1
Mumbai,2021-05-03 07:07:42.873548,30.5,80.0
Mumbai,2021-05-03 07:07:45.131397,30.5,80.1
Mumbai,2021-05-03 07:07:47.389231,30.5,80.1
Mumbai,2021-05-03 07:07:49.647079,30.5,80.1
Mumbai,2021-05-03 07:07:51.904899,30.5,80.1
Mumbai,2021-05-03 07:07:54.162813,30.5,80.1
Mumbai,2021-05-03 07:07:56.420891,30.5,80.1
Mumbai,2021-05-03 07:07:58.678990,30.5,80.1
Mumbai,2021-05-03 07:08:00.936878,30.5,80.1
Mumbai,2021-05-03 07:08:03.196194,30.6,80.1
Mumbai,2021-05-03 07:08:05.455525,30.5,80.0
Mumbai,2021-05-03 07:08:07.714852,30.5,80.0
Mumbai,2021-05-03 07:08:09.974150,30.5,80.0
Mumbai,2021-05-03 07:08:12.233328,30.5,80.0
Mumbai,2021-05-03 07:08:14.492647,30.5,80.0
Mumbai,2021-05-03 07:08:16.751969,30.5,80.0
Mumbai,2021-05-03 07:08:19.011293,30.5,80.0
Mumbai,2021-05-03 07:08:21.270802,30.5,80.0
Mumbai,2021-05-03 07:08:23.530121,30.5,80.0
Mumbai,2021-05-03 07:08:25.789437,30.5,80.0
Mumbai,2021-05-03 07:08:28.048802,30.6,80.1
Mumbai,2021-05-03 07:08:30.308108,30.5,80.0
Mumbai,2021-05-03 07:08:32.567358,30.5,80.0
Mumbai,2021-05-03 07:08:34.826596,30.5,80.0
Mumbai,2021-05-03 07:08:37.085837,30.5,80.0
Mumbai,2021-05-03 07:08:39.345139,30.6,80.1
Mumbai,2021-05-03 07:08:41.604456,30.5,80.1
Mumbai,2021-05-03 07:08:43.863742,30.5,80.0
Mumbai,2021-05-03 07:08:46.122979,30.5,80.0
Mumbai,2021-05-03 07:08:48.382236,30.6,80.1
Mumbai,2021-05-03 07:08:50.641530,30.5,80.0
Mumbai,2021-05-03 07:08:52.900859,30.6,80.1
Mumbai,2021-05-03 07:08:55.160113,30.5,80.1
Mumbai,2021-05-03 07:08:57.419413,30.5,80.1
Mumbai,2021-05-03 07:08:59.678753,30.6,80.2
Mumbai,2021-05-03 07:09:01.938000,30.5,80.1
Mumbai,2021-05-03 07:09:04.197282,30.5,80.1
Mumbai,2021-05-03 07:09:06.456539,30.5,80.1
Mumbai,2021-05-03 07:09:08.715817,30.5,80.1
Mumbai,2021-05-03 07:09:10.975073,30.6,80.2
Mumbai,2021-05-03 07:09:13.234297,30.5,80.1
Mumbai,2021-05-03 07:09:15.493543,30.5,80.2
Mumbai,2021-05-03 07:09:17.752804,30.5,80.2
Mumbai,2021-05-03 07:09:20.012127,30.5,80.2
Mumbai,2021-05-03 07:09:22.271405,30.5,80.2
Mumbai,2021-05-03 07:09:24.530648,30.5,80.2
Mumbai,2021-05-03 07:09:26.789896,30.5,80.3
Mumbai,2021-05-03 07:09:29.049136,30.5,80.3
Mumbai,2021-05-03 07:09:31.308483,30.5,80.2
Mumbai,2021-05-03 07:09:33.567515,30.5,80.2
Mumbai,2021-05-03 07:09:35.826746,30.6,80.4
Mumbai,2021-05-03 07:09:38.084516,30.6,80.4
Mumbai,2021-05-03 07:09:40.342494,30.6,80.4
Mumbai,2021-05-03 07:09:42.600316,30.5,80.3
Mumbai,2021-05-03 07:09:44.858200,30.5,80.3
Mumbai,2021-05-03 07:09:47.116122,30.5,80.3
Mumbai,2021-05-03 07:09:49.373993,30.6,80.4
Mumbai,2021-05-03 07:09:51.631831,30.5,80.3
Mumbai,2021-05-03 07:09:53.889671,30.6,80.4
Mumbai,2021-05-03 07:09:56.147490,30.6,80.4
Mumbai,2021-05-03 07:09:58.405272,30.5,80.4
Mumbai,2021-05-03 07:10:00.663065,30.5,80.3
Mumbai,2021-05-03 07:10:02.920883,30.5,80.4
Mumbai,2021-05-03 07:10:05.178656,30.5,80.3
Mumbai,2021-05-03 07:10:07.436511,30.5,80.3
Mumbai,2021-05-03 07:10:09.694334,30.6,80.4
Mumbai,2021-05-03 07:10:11.952178,30.6,80.4
Mumbai,2021-05-03 07:10:14.210048,30.5,80.3
Mumbai,2021-05-03 07:10:16.467821,30.5,80.4
Mumbai,2021-05-03 07:10:18.725730,30.6,80.4
Mumbai,2021-05-03 07:10:20.983692,30.5,80.4
Mumbai,2021-05-03 07:10:23.241497,30.6,80.4
Mumbai,2021-05-03 07:10:25.499284,30.6,80.4
Mumbai,2021-05-03 07:10:27.757242,30.6,80.4
Mumbai,2021-05-03 07:10:30.015104,30.5,80.4
Mumbai,2021-05-03 07:10:32.272884,30.6,80.4
Mumbai,2021-05-03 07:10:34.530836,30.6,80.4
Mumbai,2021-05-03 07:10:36.788603,30.5,80.3
Mumbai,2021-05-03 07:10:39.046375,30.6,80.4
Mumbai,2021-05-03 07:10:41.304311,30.6,80.4
Mumbai,2021-05-03 07:10:43.562103,30.6,80.4
Mumbai,2021-05-03 07:10:45.819911,30.6,80.4
Mumbai,2021-05-03 07:10:48.077827,30.6,80.4
Mumbai,2021-05-03 07:10:50.335681,30.6,80.4
Mumbai,2021-05-03 07:10:52.593463,30.6,80.4
Mumbai,2021-05-03 07:10:54.851402,30.6,80.4
Mumbai,2021-05-03 07:10:57.109143,30.6,80.4
Mumbai,2021-05-03 07:10:59.366934,30.6,80.4
Mumbai,2021-05-03 07:11:01.626770,30.6,80.4
Mumbai,2021-05-03 07:11:03.886016,30.6,80.4
Mumbai,2021-05-03 07:11:06.145260,30.6,80.4
Mumbai,2021-05-03 07:11:08.404568,30.6,80.4
Mumbai,2021-05-03 07:11:10.664080,30.6,80.4
Mumbai,2021-05-03 07:11:12.923447,30.6,80.4
Mumbai,2021-05-03 07:11:15.182749,30.6,80.4
Mumbai,2021-05-03 07:11:17.442042,30.6,80.4
Mumbai,2021-05-03 07:11:19.701340,30.6,80.4
Mumbai,2021-05-03 07:11:21.960641,30.5,80.3
Mumbai,2021-05-03 07:11:24.219977,30.6,80.4
Mumbai,2021-05-03 07:11:26.479321,30.6,80.4
Mumbai,2021-05-03 07:11:28.738593,30.6,80.4
Mumbai,2021-05-03 07:11:30.997916,30.6,80.4
Mumbai,2021-05-03 07:11:33.257163,30.6,80.5
Mumbai,2021-05-03 07:11:35.516388,30.6,80.5
Mumbai,2021-05-03 07:11:37.775650,30.6,80.5
Mumbai,2021-05-03 07:11:40.034874,30.6,80.5
Mumbai,2021-05-03 07:11:42.294162,30.6,80.6
Mumbai,2021-05-03 07:11:44.553467,30.6,80.5
Mumbai,2021-05-03 07:11:46.812757,30.6,80.5
Mumbai,2021-05-03 07:11:49.072019,30.6,80.5
Mumbai,2021-05-03 07:11:51.331211,30.6,80.5
Mumbai,2021-05-03 07:11:53.590484,30.6,80.5
Mumbai,2021-05-03 07:11:55.849767,30.6,80.5
Mumbai,2021-05-03 07:11:58.109004,30.6,80.5
Mumbai,2021-05-03 07:12:00.368370,30.6,80.5
Mumbai,2021-05-03 07:12:02.627669,30.6,80.4
Mumbai,2021-05-03 07:12:04.886941,30.6,80.5
Mumbai,2021-05-03 07:12:07.146287,30.6,80.5
Mumbai,2021-05-03 07:12:09.405527,30.6,80.5
Mumbai,2021-05-03 07:12:11.664882,30.6,80.5
Mumbai,2021-05-03 07:12:13.924113,30.6,80.6
Mumbai,2021-05-03 07:12:16.183464,30.6,80.6
Mumbai,2021-05-03 07:12:18.442798,30.6,80.6
Mumbai,2021-05-03 07:12:20.702098,30.6,80.7
Mumbai,2021-05-03 07:12:22.961406,30.6,80.7
Mumbai,2021-05-03 07:12:25.220669,30.6,80.7
Mumbai,2021-05-03 07:12:27.480000,30.6,80.7
Mumbai,2021-05-03 07:12:29.739275,30.6,80.7
Mumbai,2021-05-03 07:12:31.998609,30.5,83.6
Mumbai,2021-05-03 07:12:34.257863,30.6,80.7
Mumbai,2021-05-03 07:12:36.517189,30.6,80.7
Mumbai,2021-05-03 07:12:38.776463,30.6,80.7
Mumbai,2021-05-03 07:12:41.035728,30.6,80.7
Mumbai,2021-05-03 07:12:43.294964,30.6,80.7
Mumbai,2021-05-03 07:12:45.554269,30.6,80.7
Mumbai,2021-05-03 07:12:47.813547,30.6,80.7
Mumbai,2021-05-03 07:12:50.072800,30.6,80.7
Mumbai,2021-05-03 07:12:52.332049,30.6,80.7
Mumbai,2021-05-03 07:12:54.591365,30.6,80.7
Mumbai,2021-05-03 07:12:56.850606,30.6,80.7
Mumbai,2021-05-03 07:12:59.109835,30.7,82.2
Mumbai,2021-05-03 07:13:01.369055,30.6,80.7
Mumbai,2021-05-03 07:13:03.628280,30.6,80.7
Mumbai,2021-05-03 07:13:05.887538,30.6,80.7
Mumbai,2021-05-03 07:13:08.146784,30.6,80.7
Mumbai,2021-05-03 07:13:10.405977,30.6,80.7
Mumbai,2021-05-03 07:13:12.665297,30.6,80.7
Mumbai,2021-05-03 07:13:14.924550,30.6,80.7
Mumbai,2021-05-03 07:13:17.183816,30.6,80.7
Mumbai,2021-05-03 07:13:19.443065,30.6,80.7
Mumbai,2021-05-03 07:13:21.702331,30.6,80.7
Mumbai,2021-05-03 07:13:23.961567,30.6,80.7
Mumbai,2021-05-03 07:13:26.220788,30.6,80.7
Mumbai,2021-05-03 07:13:28.480066,30.6,80.7
Mumbai,2021-05-03 07:13:30.739342,30.6,80.7
Mumbai,2021-05-03 07:13:32.998569,30.6,80.7
Mumbai,2021-05-03 07:13:35.257810,30.6,80.7
Mumbai,2021-05-03 07:13:37.517083,30.6,80.7
Mumbai,2021-05-03 07:13:39.776411,30.6,80.7
Mumbai,2021-05-03 07:13:42.035416,30.6,80.8
Mumbai,2021-05-03 07:13:44.294683,30.6,80.8
Mumbai,2021-05-03 07:13:46.553914,30.6,80.8
Mumbai,2021-05-03 07:13:48.813183,30.6,80.7
Mumbai,2021-05-03 07:13:51.072455,30.6,80.8
Mumbai,2021-05-03 07:13:53.331715,30.6,80.8
Mumbai,2021-05-03 07:13:55.591044,30.6,80.8
Mumbai,2021-05-03 07:13:57.850060,30.6,80.8
Mumbai,2021-05-03 07:14:00.109341,30.6,80.7
Mumbai,2021-05-03 07:14:02.368596,30.6,80.8
Mumbai,2021-05-03 07:14:04.627876,30.6,80.7
Mumbai,2021-05-03 07:14:06.887173,30.6,80.7
Mumbai,2021-05-03 07:14:09.146403,30.6,80.8
Mumbai,2021-05-03 07:14:11.405653,30.6,80.7
Mumbai,2021-05-03 07:14:13.664914,30.6,80.8
Mumbai,2021-05-03 07:14:15.924153,30.6,80.8
Mumbai,2021-05-03 07:14:18.183362,30.6,80.7
Mumbai,2021-05-03 07:14:20.442597,30.6,80.8
Mumbai,2021-05-03 07:14:22.701844,30.6,80.8
Mumbai,2021-05-03 07:14:24.961077,30.6,80.8
Mumbai,2021-05-03 07:14:27.220353,30.6,80.9
Mumbai,2021-05-03 07:14:29.479625,30.6,80.9
Mumbai,2021-05-03 07:14:31.738906,30.6,80.9
Mumbai,2021-05-03 07:14:33.998121,30.6,80.9
Mumbai,2021-05-03 07:14:36.257427,30.6,80.9
Mumbai,2021-05-03 07:14:38.516680,30.6,80.9
Mumbai,2021-05-03 07:14:40.775980,30.6,81.0
Mumbai,2021-05-03 07:14:43.035224,30.6,80.9
Mumbai,2021-05-03 07:14:45.294532,30.6,81.0
Mumbai,2021-05-03 07:14:47.553767,30.6,80.9
Mumbai,2021-05-03 07:14:49.813022,30.6,81.0
Mumbai,2021-05-03 07:14:52.072241,30.6,81.0
Mumbai,2021-05-03 07:14:54.331452,30.6,81.0
Mumbai,2021-05-03 07:14:56.590742,30.6,81.0
Mumbai,2021-05-03 07:14:58.849961,30.6,81.0
Mumbai,2021-05-03 07:15:01.109228,30.6,81.0
Mumbai,2021-05-03 07:15:03.368439,30.6,81.0
Mumbai,2021-05-03 07:15:05.627710,30.6,81.0
Mumbai,2021-05-03 07:15:07.886994,30.6,81.0
Mumbai,2021-05-03 07:15:10.146262,30.6,81.0
Mumbai,2021-05-03 07:15:12.405254,30.6,81.0
Mumbai,2021-05-03 07:15:14.664481,30.6,80.9
Mumbai,2021-05-03 07:15:16.923720,30.6,81.0
Mumbai,2021-05-03 07:15:19.182915,30.6,81.0
Mumbai,2021-05-03 07:15:21.442207,30.6,81.0
Mumbai,2021-05-03 07:15:23.701470,30.6,81.0
Mumbai,2021-05-03 07:15:25.960733,30.6,81.0
Mumbai,2021-05-03 07:15:28.219959,30.6,81.0
Mumbai,2021-05-03 07:15:30.479186,30.6,81.0
Mumbai,2021-05-03 07:15:32.738463,30.6,80.9
Mumbai,2021-05-03 07:15:34.997703,30.6,81.0
Mumbai,2021-05-03 07:15:37.256946,30.6,81.0
Mumbai,2021-05-03 07:15:39.516246,30.6,81.0
Mumbai,2021-05-03 07:15:41.775439,30.6,81.0
Mumbai,2021-05-03 07:15:44.034703,30.6,81.0
Mumbai,2021-05-03 07:15:46.293952,30.6,81.0
Mumbai,2021-05-03 07:15:48.553231,30.6,81.0
Mumbai,2021-05-03 07:15:50.812445,30.6,81.0
Mumbai,2021-05-03 07:15:53.071680,30.6,80.9
Mumbai,2021-05-03 07:15:55.330940,30.6,80.9
Mumbai,2021-05-03 07:15:57.590205,30.6,80.9
Mumbai,2021-05-03 07:15:59.849491,30.6,80.9
Mumbai,2021-05-03 07:16:02.108740,30.6,80.9
Mumbai,2021-05-03 07:16:04.367971,30.6,80.9
Mumbai,2021-05-03 07:16:06.627230,30.6,80.9
Mumbai,2021-05-03 07:16:08.886438,30.6,80.9
Mumbai,2021-05-03 07:16:11.145667,30.7,80.9
Mumbai,2021-05-03 07:16:13.404878,30.6,80.9
Mumbai,2021-05-03 07:16:15.664149,30.6,80.9
Mumbai,2021-05-03 07:16:17.923441,30.6,80.9
Mumbai,2021-05-03 07:16:20.182733,30.6,80.9
Mumbai,2021-05-03 07:16:22.442001,30.6,80.9
Mumbai,2021-05-03 07:16:24.701242,30.6,80.9
Mumbai,2021-05-03 07:16:26.960538,30.6,80.9
Mumbai,2021-05-03 07:16:29.219765,30.6,80.9
Mumbai,2021-05-03 07:16:31.479010,30.6,81.0
Mumbai,2021-05-03 07:16:33.738231,30.6,81.0
Mumbai,2021-05-03 07:16:35.997494,30.6,81.0
Mumbai,2021-05-03 07:16:38.256736,30.6,81.0
Mumbai,2021-05-03 07:16:40.515928,30.6,81.0
Mumbai,2021-05-03 07:16:42.775218,30.6,81.0
Mumbai,2021-05-03 07:16:45.034481,30.6,81.0
Mumbai,2021-05-03 07:16:47.293730,30.6,81.0
Mumbai,2021-05-03 07:16:49.553036,30.6,81.0
Mumbai,2021-05-03 07:16:51.812283,30.7,81.1
Mumbai,2021-05-03 07:16:54.071528,30.6,81.1
Mumbai,2021-05-03 07:16:56.330753,30.6,81.1
Mumbai,2021-05-03 07:16:58.589993,30.6,81.1
Mumbai,2021-05-03 07:17:00.849292,30.6,81.1
Mumbai,2021-05-03 07:17:03.108519,30.6,81.1
Mumbai,2021-05-03 07:17:05.367770,30.6,81.1
Mumbai,2021-05-03 07:17:07.627042,30.6,81.1
Mumbai,2021-05-03 07:17:09.886381,30.6,81.1
Mumbai,2021-05-03 07:17:12.145644,30.6,81.2
Mumbai,2021-05-03 07:17:14.404955,30.6,81.2
Mumbai,2021-05-03 07:17:16.664182,30.7,81.2
Mumbai,2021-05-03 07:17:18.923481,30.6,81.2
Mumbai,2021-05-03 07:17:21.182743,30.6,81.2
Mumbai,2021-05-03 07:17:23.441987,30.7,81.2
Mumbai,2021-05-03 07:17:25.701204,30.6,81.2
Mumbai,2021-05-03 07:17:27.960457,30.6,81.2
Mumbai,2021-05-03 07:17:30.219756,30.6,81.1
Mumbai,2021-05-03 07:17:32.478956,30.6,81.1
Mumbai,2021-05-03 07:17:34.738176,30.6,81.1
Mumbai,2021-05-03 07:17:36.997425,30.6,81.0
Mumbai,2021-05-03 07:17:39.256612,30.6,81.1
Mumbai,2021-05-03 07:17:41.515887,30.6,81.1
Mumbai,2021-05-03 07:17:43.775029,30.6,81.0
Mumbai,2021-05-03 07:17:46.034243,30.7,81.1
Mumbai,2021-05-03 07:17:48.293501,30.6,81.0
Mumbai,2021-05-03 07:17:50.552755,30.6,81.0
Mumbai,2021-05-03 07:17:52.811996,30.7,81.1
Mumbai,2021-05-03 07:17:55.071785,30.6,81.0
Mumbai,2021-05-03 07:17:57.331100,30.7,81.1
Mumbai,2021-05-03 07:17:59.590324,30.6,81.0
Mumbai,2021-05-03 07:18:01.849561,30.6,81.1
Mumbai,2021-05-03 07:18:04.107198,30.7,81.2
Mumbai,2021-05-03 07:18:06.366418,30.7,81.2
Mumbai,2021-05-03 07:18:08.625439,30.6,81.1
Mumbai,2021-05-03 07:18:10.884751,30.7,81.1
Mumbai,2021-05-03 07:18:13.143997,30.7,81.1
Mumbai,2021-05-03 07:18:15.403231,30.7,81.2
Mumbai,2021-05-03 07:18:17.662480,30.7,81.2
Mumbai,2021-05-03 07:18:19.921722,30.7,81.3
Mumbai,2021-05-03 07:18:22.181019,30.7,81.3
Mumbai,2021-05-03 07:18:24.440266,30.7,81.3
Mumbai,2021-05-03 07:18:26.699029,30.7,81.4
Mumbai,2021-05-03 07:18:28.958312,30.7,81.4
Mumbai,2021-05-03 07:18:31.217501,30.6,81.4
Mumbai,2021-05-03 07:18:33.476740,30.7,81.5
Mumbai,2021-05-03 07:18:35.734549,30.7,81.5
Mumbai,2021-05-03 07:18:37.992341,30.7,81.5
Mumbai,2021-05-03 07:18:40.250153,30.7,81.5
Mumbai,2021-05-03 07:18:42.507974,30.7,81.4
Mumbai,2021-05-03 07:18:44.765806,30.7,81.4
Mumbai,2021-05-03 07:18:47.023656,30.7,81.4
Mumbai,2021-05-03 07:18:49.281613,30.7,81.4
Mumbai,2021-05-03 07:18:51.539468,30.7,81.4
Mumbai,2021-05-03 07:18:53.797256,30.7,81.4
Mumbai,2021-05-03 07:18:56.055158,30.7,81.5
Mumbai,2021-05-03 07:18:58.312990,30.7,81.5
Mumbai,2021-05-03 07:19:00.570764,30.7,81.5
Mumbai,2021-05-03 07:19:02.828688,30.7,81.5
Mumbai,2021-05-03 07:19:05.086480,30.7,81.5
Mumbai,2021-05-03 07:19:07.344274,30.7,81.6
Mumbai,2021-05-03 07:19:09.602067,30.7,81.6
Mumbai,2021-05-03 07:19:11.859851,30.7,81.6
Mumbai,2021-05-03 07:19:14.117664,30.7,81.6
Mumbai,2021-05-03 07:19:16.375527,30.7,81.6
Mumbai,2021-05-03 07:19:18.633299,30.7,81.6
Mumbai,2021-05-03 07:19:20.891121,30.6,81.5
Mumbai,2021-05-03 07:19:23.149082,30.7,81.6
Mumbai,2021-05-03 07:19:25.406924,30.7,81.6
Mumbai,2021-05-03 07:19:27.666173,30.7,81.6
Mumbai,2021-05-03 07:19:29.925424,30.7,81.6
Mumbai,2021-05-03 07:19:32.184760,30.7,81.7
Mumbai,2021-05-03 07:19:34.443984,30.7,81.6
Mumbai,2021-05-03 07:19:36.703256,30.7,81.6
Mumbai,2021-05-03 07:19:38.962429,30.7,81.7
Mumbai,2021-05-03 07:19:41.221663,30.7,81.7
Mumbai,2021-05-03 07:19:43.481003,30.7,81.7
Mumbai,2021-05-03 07:19:45.740166,30.7,81.8
Mumbai,2021-05-03 07:19:47.999352,30.7,81.8
Mumbai,2021-05-03 07:19:50.258684,30.7,81.8
Mumbai,2021-05-03 07:19:52.517890,30.7,81.7
Mumbai,2021-05-03 07:19:54.777134,30.7,81.8
Mumbai,2021-05-03 07:19:57.036413,30.7,81.8
Mumbai,2021-05-03 07:19:59.295654,30.7,81.8
Mumbai,2021-05-03 07:20:01.554852,30.7,81.9
Mumbai,2021-05-03 07:20:03.814232,30.7,81.9
Mumbai,2021-05-03 07:20:06.073443,30.7,81.9
Mumbai,2021-05-03 07:20:08.332711,30.7,81.9
Mumbai,2021-05-03 07:20:10.591924,30.7,81.9
Mumbai,2021-05-03 07:20:12.851146,30.7,81.9
Mumbai,2021-05-03 07:20:15.110339,30.7,81.9
Mumbai,2021-05-03 07:20:17.369725,30.7,82.0
Mumbai,2021-05-03 07:20:19.628929,30.7,82.0
Mumbai,2021-05-03 07:20:21.888120,30.7,82.0
Mumbai,2021-05-03 07:20:24.147384,30.7,82.0
Mumbai,2021-05-03 07:20:26.406636,30.7,82.0
Mumbai,2021-05-03 07:20:28.665841,30.7,82.0
Mumbai,2021-05-03 07:20:30.925006,30.7,82.1
Mumbai,2021-05-03 07:20:33.184202,30.7,82.1
Mumbai,2021-05-03 07:20:35.443440,30.7,82.1
Mumbai,2021-05-03 07:20:37.702658,30.7,82.1
Mumbai,2021-05-03 07:20:39.961870,30.7,82.1
Mumbai,2021-05-03 07:20:42.221129,30.7,82.1
Mumbai,2021-05-03 07:20:44.480111,30.7,82.1
Mumbai,2021-05-03 07:20:46.739067,30.7,82.1
Mumbai,2021-05-03 07:20:48.998267,30.7,82.1
Mumbai,2021-05-03 07:20:51.257516,30.7,82.1
Mumbai,2021-05-03 07:20:53.516725,30.7,82.1
Mumbai,2021-05-03 07:20:55.775994,30.7,82.1
Mumbai,2021-05-03 07:20:58.035220,30.7,82.1
Mumbai,2021-05-03 07:21:00.294286,30.7,82.1
Mumbai,2021-05-03 07:21:02.553553,30.7,82.1
Mumbai,2021-05-03 07:21:04.812876,30.7,82.2
Mumbai,2021-05-03 07:21:07.072089,30.7,82.1
Mumbai,2021-05-03 07:21:09.331354,30.7,82.1
Mumbai,2021-05-03 07:21:11.590647,30.7,82.1
Mumbai,2021-05-03 07:21:13.849851,30.7,82.1
Mumbai,2021-05-03 07:21:16.108761,30.7,82.1
Mumbai,2021-05-03 07:21:18.368149,30.7,82.1
Mumbai,2021-05-03 07:21:20.627342,30.7,82.1
Mumbai,2021-05-03 07:21:22.886613,30.7,82.1
Mumbai,2021-05-03 07:21:25.146019,30.7,82.0
Mumbai,2021-05-03 07:21:27.405291,30.7,82.0
Mumbai,2021-05-03 07:21:29.664503,30.7,82.0
Mumbai,2021-05-03 07:21:31.923780,30.7,82.0
Mumbai,2021-05-03 07:21:34.183087,30.7,82.0
Mumbai,2021-05-03 07:21:36.442359,30.7,81.9
Mumbai,2021-05-03 07:21:38.701698,30.7,81.9
Mumbai,2021-05-03 07:21:40.960961,30.7,81.8
Mumbai,2021-05-03 07:21:43.220252,30.7,81.8
Mumbai,2021-05-03 07:21:45.479453,30.7,81.8
Mumbai,2021-05-03 07:21:47.738406,30.7,81.8
Mumbai,2021-05-03 07:21:49.997639,30.7,81.8
Mumbai,2021-05-03 07:21:52.256949,30.7,81.8
Mumbai,2021-05-03 07:21:54.516188,30.7,81.8
Mumbai,2021-05-03 07:21:56.775455,30.7,81.8
Mumbai,2021-05-03 07:21:59.034755,30.7,81.8
Mumbai,2021-05-03 07:22:01.294001,30.7,81.8
Mumbai,2021-05-03 07:22:03.553045,30.7,81.7
Mumbai,2021-05-03 07:22:05.812264,30.7,81.7
Mumbai,2021-05-03 07:22:08.071516,30.7,81.6
Mumbai,2021-05-03 07:22:10.330840,30.7,81.6
Mumbai,2021-05-03 07:22:12.590074,30.7,81.6
Mumbai,2021-05-03 07:22:14.849298,30.7,81.6
Mumbai,2021-05-03 07:22:17.108470,30.7,81.6
Mumbai,2021-05-03 07:22:19.367756,30.7,81.6
Mumbai,2021-05-03 07:22:21.626997,30.7,81.6
Mumbai,2021-05-03 07:22:23.886301,30.7,81.6
Mumbai,2021-05-03 07:22:26.145557,30.7,81.6
Mumbai,2021-05-03 07:22:28.404771,30.7,81.6
Mumbai,2021-05-03 07:22:30.663978,30.7,81.6
Mumbai,2021-05-03 07:22:32.923333,30.7,81.5
Mumbai,2021-05-03 07:22:35.182649,30.7,81.5
Mumbai,2021-05-03 07:22:37.441899,30.7,81.5
Mumbai,2021-05-03 07:22:39.701156,30.7,81.5
Mumbai,2021-05-03 07:22:41.960481,30.7,81.5
Mumbai,2021-05-03 07:22:44.219723,30.7,81.5
Mumbai,2021-05-03 07:22:46.478956,30.7,81.4
Mumbai,2021-05-03 07:22:48.738139,30.7,81.4
Mumbai,2021-05-03 07:22:50.997371,30.6,81.4
Mumbai,2021-05-03 07:22:53.256678,30.7,81.4
Mumbai,2021-05-03 07:22:55.515857,30.7,81.4
Mumbai,2021-05-03 07:22:57.775044,30.7,81.3
Mumbai,2021-05-03 07:23:00.034307,30.7,81.3
Mumbai,2021-05-03 07:23:02.293561,30.7,81.3
Mumbai,2021-05-03 07:23:04.552804,30.7,81.3
Mumbai,2021-05-03 07:23:06.811804,30.7,81.4
Mumbai,2021-05-03 07:23:09.071061,30.7,81.4
Mumbai,2021-05-03 07:23:11.330319,30.7,81.4
Mumbai,2021-05-03 07:23:13.589615,30.7,81.3
Mumbai,2021-05-03 07:23:15.848845,30.7,81.3
Mumbai,2021-05-03 07:23:18.108094,30.7,81.3
Mumbai,2021-05-03 07:23:20.367292,30.7,81.3
Mumbai,2021-05-03 07:23:22.626517,30.6,81.3
Mumbai,2021-05-03 07:23:24.885766,30.7,81.3
Mumbai,2021-05-03 07:23:27.144963,30.7,81.3
Mumbai,2021-05-03 07:23:29.404332,30.7,81.3
Mumbai,2021-05-03 07:23:31.663698,30.7,81.3
Mumbai,2021-05-03 07:23:33.922933,30.7,81.3
Mumbai,2021-05-03 07:23:36.182193,30.7,81.3
Mumbai,2021-05-03 07:23:38.441524,30.7,81.3
Mumbai,2021-05-03 07:23:40.700755,30.7,81.2
Mumbai,2021-05-03 07:23:42.959971,30.7,81.2
Mumbai,2021-05-03 07:23:45.219226,30.7,81.2
Mumbai,2021-05-03 07:23:47.478478,30.6,81.2
Mumbai,2021-05-03 07:23:49.737661,30.7,81.3
Mumbai,2021-05-03 07:23:51.996635,30.6,81.2
Mumbai,2021-05-03 07:23:54.255965,30.6,81.2
Mumbai,2021-05-03 07:23:56.515200,30.7,81.3
Mumbai,2021-05-03 07:23:58.774484,30.7,81.3
Mumbai,2021-05-03 07:24:01.033494,30.7,81.3
Mumbai,2021-05-03 07:24:03.292877,30.7,81.2
Mumbai,2021-05-03 07:24:05.552122,30.7,81.2
Mumbai,2021-05-03 07:24:07.811327,30.7,81.2
Mumbai,2021-05-03 07:24:10.070565,30.7,81.1
Mumbai,2021-05-03 07:24:12.329794,30.7,81.1
Mumbai,2021-05-03 07:24:14.589062,30.7,81.1
Mumbai,2021-05-03 07:24:16.848266,30.7,81.1
Mumbai,2021-05-03 07:24:19.107429,30.7,81.1
Mumbai,2021-05-03 07:24:21.366665,30.7,81.1
Mumbai,2021-05-03 07:24:23.625602,30.7,81.1
Mumbai,2021-05-03 07:24:25.884891,30.7,81.1
Mumbai,2021-05-03 07:24:28.144141,30.7,81.1
Mumbai,2021-05-03 07:24:30.403514,30.7,81.1
Mumbai,2021-05-03 07:24:32.662802,30.7,81.1
Mumbai,2021-05-03 07:24:34.922093,30.6,81.0
Mumbai,2021-05-03 07:24:37.181388,30.7,81.1
